Price,Close,High,Low,Open,Volume
Ticker,XOM,XOM,XOM,XOM,XOM
Date,,,,,
1993-03-05,5.476016044616699,5.605882037769664,5.465193878520618,5.573415539481423,4910400
1993-03-08,5.5842366218566895,5.5842366218566895,5.476014981898226,5.486837145894072,4612400
1993-03-09,5.551769256591797,5.58423574347245,5.530124932004695,5.58423574347245,4025200
1993-03-10,5.530122756958008,5.562589231069308,5.508478440883808,5.562589231069308,2740000
1993-03-11,5.4868364334106445,5.530125083772859,5.476014270820091,5.519302921182305,2673200
1993-03-12,5.421902179718018,5.465190819875446,5.367791379521231,5.465190819875446,5313200
1993-03-15,5.476016044616699,5.476016044616699,5.443549546328458,5.443549546328458,2523200
1993-03-16,5.540945053100586,5.573411528021097,5.454367786645889,5.465189944952726,3108800
1993-03-17,5.551769256591797,5.58423574347245,5.519302769711143,5.530124932004695,3112800
1993-03-18,5.616702556610107,5.638346882454463,5.5517695790770425,5.562591741999221,4380000
1993-03-19,5.595056056976318,5.61670037441143,5.5625895808236505,5.61670037441143,10617600
1993-03-22,5.616702556610107,5.64916904537664,5.584236067843575,5.584236067843575,5541200
1993-03-23,5.595056056976318,5.61670037441143,5.573411739541206,5.61670037441143,389600
1993-03-24,5.627523422241211,5.670812063950759,5.573412620104277,5.573412620104277,4150000
1993-03-25,5.681631565093994,5.692453720456078,5.605876477559407,5.616698632921492,4137200
1993-03-26,5.649168491363525,5.681634976946075,5.649168491363525,5.670812815085225,3552000
1993-03-29,5.735743045806885,5.735743045806885,5.627521478904868,5.649165792285271,4038800
1993-03-30,5.757389068603516,5.779033388410296,5.692456109183175,5.7032782690865655,4224400
1993-03-31,5.724925518035889,5.768214179797975,5.703281187154846,5.7465698489169315,5801600
1993-04-01,5.67081356048584,5.72492437690269,5.649169233919101,5.72492437690269,4033200
1993-04-02,5.724925518035889,5.779036345238496,5.627526029071195,5.6491703599522385,5478800
1993-04-05,5.800678730010986,5.833145215440152,5.735745759152654,5.735745759152654,5117600
1993-04-06,5.8547868728637695,5.887253343508116,5.768209617812179,5.779031774693628,4641600
1993-04-07,5.908899307250977,5.908899307250977,5.843966347830636,5.8547885077340265,5566800
1993-04-08,5.88725471496582,5.919721193173353,5.854788236758289,5.87643255556331,4984400
1993-04-12,5.9521894454956055,5.96301160812378,5.8980786323547365,5.8980786323547365,4387600
1993-04-13,5.930542469024658,5.952186784605041,5.843965206703131,5.952186784605041,4242800
1993-04-14,5.94136905670166,5.963013388420063,5.898080393264855,5.919724724983257,3152400
1993-04-15,5.88725471496582,5.941365511978374,5.8656103961607995,5.941365511978374,3708000
1993-04-16,5.973834991455078,5.973834991455078,5.876435507898745,5.887257672738338,7653200
1993-04-19,5.876436710357666,5.9630140467901915,5.854792376249534,5.952191879736126,4528000
1993-04-20,5.768211841583252,5.865611291065896,5.757389680529625,5.833144807905015,4453600
1993-04-21,5.735743045806885,5.811498142638296,5.714098732426481,5.76820951587749,4375200
1993-04-22,5.703277587890625,5.800677015387809,5.670811112058231,5.735744063723019,5244400
1993-04-23,5.562588214874268,5.670809775474934,5.562588214874268,5.638343307294734,6419600
1993-04-26,5.573410511016846,5.5950548236809885,5.530121885688559,5.540944042020631,7634400
1993-04-27,5.6599884033203125,5.681632718438172,5.584233300407803,5.595055457966733,5003200
1993-04-28,5.69245719909668,5.735745846998555,5.616702065268397,5.627524227243866,4148400
1993-04-29,5.714106559753418,5.724928731268102,5.616707016121257,5.692462216724049,3158800
1993-04-30,5.714106559753418,5.800683931870894,5.714106559753418,5.746573074297471,4287600
1993-05-03,5.735743045806885,5.746565202497086,5.627521478904868,5.746565202497086,4358000
1993-05-04,5.67081356048584,5.757390866752799,5.67081356048584,5.72492437690269,4636400
1993-05-05,5.616702556610107,5.670813371220995,5.616702556610107,5.64916904537664,4614800
1993-05-06,5.6599884033203125,5.681632718438172,5.627521930643523,5.627521930643523,5767600
1993-05-07,5.613594055175781,5.701135482936807,5.613594055175781,5.679250125996551,2468400
1993-05-10,5.569821834564209,5.646420563133854,5.569821834564209,5.624535212113956,3560400
1993-05-11,5.580765247344971,5.5917079243005485,5.5479372164782355,5.580765247344971,4014400
1993-05-12,5.613594055175781,5.6573647690562945,5.569823341295269,5.580766019765397,4484400
1993-05-13,5.558877468109131,5.657361517740986,5.536992123746497,5.613590829015717,5844800
1993-05-14,5.580765247344971,5.602650601256127,5.558879893433814,5.5917079243005485,3510000
1993-05-17,5.635476589202881,5.635476589202881,5.547935205292933,5.580763224259163,2994000
1993-05-18,5.624533176422119,5.646418519521038,5.558877147125363,5.646418519521038,3726400
1993-05-19,5.657362937927246,5.657362937927246,5.580764213429199,5.602649563285784,4586400
1993-05-20,5.712077617645264,5.723020295073702,5.613593520789311,5.657364230503068,4474000
1993-05-21,5.66830587387085,5.755847277328314,5.6464205230064834,5.701133900167399,8157600
1993-05-24,5.690191745758057,5.701134422192206,5.657363716455606,5.679249069323906,3648800
1993-05-25,5.690191745758057,5.723019775060506,5.646421040021456,5.690191745758057,3094400
1993-05-26,5.657362937927246,5.6901909627121245,5.602649563285784,5.6901909627121245,4700800
1993-05-27,5.679250240325928,5.744906312468425,5.657364882945096,5.679250240325928,4427600
1993-05-28,5.733963966369629,5.733963966369629,5.613594493793167,5.635479852443432,4299200
1993-06-01,5.70113468170166,5.755848066362905,5.70113468170166,5.723020035566158,3485600
1993-06-02,5.679250240325928,5.70113559770676,5.657364882945096,5.6901929190163445,3128800
1993-06-03,5.690191745758057,5.690191745758057,5.635478363587306,5.646421040021456,2715600
1993-06-04,5.712077617645264,5.712077617645264,5.646421553074628,5.646421553074628,6796000
1993-06-07,5.723018646240234,5.733961320516029,5.690190623412853,5.712075971964441,4056000
1993-06-08,5.79961633682251,5.832444353823392,5.723017630487118,5.723017630487118,6330400
1993-06-09,5.898103713989258,5.898103713989258,5.810562285952312,5.810562285952312,5284000
1993-06-10,5.8652753829956055,5.887160738902305,5.821504671182205,5.8652753829956055,4742800
1993-06-11,5.712077617645264,5.854332424214973,5.679249585359946,5.854332424214973,5281200
1993-06-14,5.733963966369629,5.744906645694762,5.6683078904188315,5.712078607719363,4206000
1993-06-15,5.66830587387085,5.744904601896131,5.66830587387085,5.723019251031765,5271600
1993-06-16,5.79961633682251,5.821501681489764,5.668304268818981,5.679246941152608,4702000
1993-06-17,5.876220703125,5.876220703125,5.799621923009776,5.821507288756983,4519600
1993-06-18,5.755848407745361,5.854332505976746,5.755848407745361,5.854332505976746,11522800
1993-06-21,5.733963966369629,5.788677362995293,5.712078607719363,5.77773468367016,5230000
1993-06-22,5.788678169250488,5.788678169250488,5.72302208415502,5.733964765004265,2950400
1993-06-23,5.712077617645264,5.75584832735902,5.690192262788385,5.75584832735902,5411200
1993-06-24,5.733963966369629,5.766792004345027,5.70113592839423,5.70113592839423,4093600
1993-06-25,5.723018646240234,5.766789343343411,5.701133297688647,5.733961320516029,2598000
1993-06-28,5.788678169250488,5.799620850099734,5.72302208415502,5.733964765004265,2846400
1993-06-29,5.712077617645264,5.788676359644338,5.712077617645264,5.788676359644338,2578400
1993-06-30,5.788678169250488,5.788678169250488,5.679251360758041,5.72302208415502,3814800
1993-07-01,5.70113468170166,5.7996187740919005,5.70113468170166,5.788676097159652,4516400
1993-07-02,5.657362937927246,5.7011336376404165,5.635477588070661,5.679248287783832,3642800
1993-07-06,5.602649688720703,5.6792484149336815,5.5917070135474205,5.657363064587116,3452800
1993-07-07,5.624533176422119,5.646418519521038,5.602647833323201,5.61359050487266,3623600
1993-07-08,5.635476589202881,5.646419262191624,5.613591243225394,5.635476589202881,3859200
1993-07-09,5.5917067527771,5.624534776766007,5.5807640781141306,5.624534776766007,3369200
1993-07-12,5.646422863006592,5.6573655429736585,5.624537503072458,5.624537503072458,2455600
1993-07-13,5.66830587387085,5.66830587387085,5.613592496709934,5.613592496709934,3376400
1993-07-14,5.657362937927246,5.6901909627121245,5.646420262998954,5.668305612855539,3330000
1993-07-15,5.624533176422119,5.668303862619957,5.602647833323201,5.668303862619957,4283200
1993-07-16,5.558877468109131,5.657361517740986,5.547934795927814,5.635476173378351,7324000
1993-07-19,5.66830587387085,5.66830587387085,5.558879119549019,5.569821794981202,3449200
1993-07-20,5.613594055175781,5.668307447526423,5.569823341295269,5.668307447526423,4465200
1993-07-21,5.613594055175781,5.668307447526423,5.591708698235525,5.602651376705653,3212000
1993-07-22,5.613594055175781,5.624536733645909,5.569823341295269,5.613594055175781,2453200
1993-07-23,5.70113468170166,5.712077358633909,5.61359326624367,5.61359326624367,5043200
1993-07-26,5.74490213394165,5.74490213394165,5.701131451016381,5.701131451016381,2972800
1993-07-27,5.832447052001953,5.832447052001953,5.744905632834945,5.777733665022573,3640800
1993-07-28,5.821503639221191,5.8433889912483385,5.799618287194044,5.799618287194044,4790800
1993-07-29,5.788678169250488,5.843391573496713,5.777735488401244,5.832448892647468,3480000
1993-07-30,5.74490213394165,5.7996154875982375,5.7120741217476985,5.7996154875982375,3247600
1993-08-02,5.777738571166992,5.788681257854808,5.7449105111035434,5.755853197791359,3199200
1993-08-03,5.70113468170166,5.788676097159652,5.690192004769411,5.777733420227403,3057600
1993-08-04,5.646422863006592,5.723021622776061,5.646422863006592,5.723021622776061,2533200
1993-08-05,5.602649688720703,5.6792484149336815,5.580764338374138,5.657363064587116,4148000
1993-08-06,5.66830587387085,5.679248549303033,5.613592496709934,5.624535172142117,3837200
1993-08-09,5.7209792137146,5.743110661349859,5.65458487080882,5.676716318444081,3528800
1993-08-10,5.74310827255249,5.74310827255249,5.709911114907678,5.74310827255249,2910000
1993-08-11,5.698845386505127,5.765239701687711,5.687779667308029,5.754173982490613,3005600
1993-08-12,5.7209792137146,5.732044937532229,5.643519146991191,5.7209792137146,4489600
1993-08-13,5.74310827255249,5.7763054301973025,5.720976834122616,5.754173991767428,3385600
1993-08-16,5.732044219970703,5.765241387267831,5.7209784975383275,5.743109942403079,2694000
1993-08-17,5.643521308898926,5.720981405295578,5.643521308898926,5.720981405295578,4096000
1993-08-18,5.676716327667236,5.687782051502845,5.654584879996019,5.665650603831628,4361600
1993-08-19,5.709912300109863,5.732043743133545,5.643517971038818,5.676715135574341,4112400
1993-08-20,5.732044219970703,5.754175664835455,5.665649885376448,5.709912775105951,6902000
1993-08-23,5.7209792137146,5.798439280438008,5.7209792137146,5.743110661349859,4056000
1993-08-24,5.765242576599121,5.776308301314282,5.732045402453636,5.732045402453636,3807200
1993-08-25,5.831637859344482,5.8869664917860804,5.7763092269028835,5.7763092269028835,5654400
1993-08-26,5.8648295402526855,5.9090924047074225,5.8095009596842635,5.831632391911632,4964800
1993-08-27,5.787375450134277,5.864835542201084,5.776309722696162,5.8427040873248535,3123600
1993-08-30,5.765242576599121,5.820571200174928,5.765242576599121,5.798439750744605,2287200
1993-08-31,5.787375450134277,5.798441177572393,5.720981085505586,5.776309722696162,3625600
1993-09-01,5.765242576599121,5.820571200174928,5.754176851883959,5.765242576599121,483200
1993-09-02,5.698845386505127,5.7873711400819055,5.698845386505127,5.776305420884808,5143600
1993-09-03,5.798437595367432,5.798437595367432,5.698846109950816,5.709911830552662,3395200
1993-09-07,5.754180908203125,5.820575303297776,5.7431151756873495,5.7873781057504505,2429200
1993-09-08,5.798437595367432,5.809503315969278,5.7431089923582,5.754174712960047,5325200
1993-09-09,5.74310827255249,5.820568307057052,5.732042553337553,5.78737114941224,4194400
1993-09-10,5.809503555297852,5.809503555297852,5.72097778683617,5.743109228951591,3218400
1993-09-13,5.787375450134277,5.8205726324486236,5.754178267819932,5.798441177572393,3326400
1993-09-14,5.798437595367432,5.831634757172971,5.765240433561893,5.7763061541637395,3189200
1993-09-15,5.853769302368164,5.886966481776679,5.754177764142618,5.776309217081629,4732800
1993-09-16,5.798437595367432,5.842700477774817,5.765240433561893,5.831634757172971,3574000
1993-09-17,5.754180908203125,5.7652466407189005,5.732049443171574,5.732049443171574,15637600
1993-09-20,5.732044219970703,5.798438554564958,5.6877813302412,5.776307109700206,2802400
1993-09-21,5.765242576599121,5.809505475459766,5.743111127168798,5.754176851883959,3561600
1993-09-22,5.74310827255249,5.78737114941224,5.720976834122616,5.78737114941224,3464800
1993-09-23,5.709912300109863,5.765240907669067,5.709912300109863,5.743109464645386,2700800
1993-09-24,5.798437595367432,5.809503315969278,5.698846109950816,5.720977551154508,3811200
1993-09-27,5.798437595367432,5.853766198376663,5.787371874765586,5.798437595367432,3236800
1993-09-28,5.809503555297852,5.820569276355561,5.76524067106701,5.798437834240141,2884400
1993-09-29,5.898031711578369,5.909097437116039,5.798440181739335,5.8205716328146755,5288400
1993-09-30,5.798437595367432,5.886963360182202,5.7763061541637395,5.886963360182202,6434800
1993-10-01,5.8648295402526855,5.87589525636637,5.765238095229527,5.798435243570579,6295600
1993-10-04,5.809503555297852,5.864832160586403,5.798437834240141,5.853766439528692,3619600
1993-10-05,5.8205695152282715,5.842700958251953,5.787372350692749,5.8205695152282715,4078000
1993-10-06,5.798437595367432,5.842700477774817,5.7763061541637395,5.820569036571125,4280000
1993-10-07,5.798437595367432,5.831634757172971,5.7763061541637395,5.798437595367432,2679600
1993-10-08,5.787375450134277,5.8205726324486236,5.720981085505586,5.809506905010508,3237200
1993-10-11,5.754180908203125,5.8095095707820015,5.7431151756873495,5.798443838266226,1855200
1993-10-12,5.765242576599121,5.798439750744605,5.765242576599121,5.776308301314282,2013600
1993-10-13,5.709912300109863,5.754175186157227,5.709912300109863,5.743109464645386,2660000
1993-10-14,5.732044219970703,5.743109942403079,5.665649885376448,5.7209784975383275,4581600
1993-10-15,5.776309013366699,5.798440465525192,5.698848930811973,5.754177561208206,6206800
1993-10-18,5.732044219970703,5.787372832132583,5.732044219970703,5.754175664835455,4086000
1993-10-19,5.74310827255249,5.765239710982365,5.6877796764778035,5.709911114907678,4754000
1993-10-20,5.754180908203125,5.754180908203125,5.7209837106557995,5.7431151756873495,2343200
1993-10-21,5.7209792137146,5.754176385167489,5.7209792137146,5.743110661349859,2734400
1993-10-22,5.7209792137146,5.776307832802749,5.69884776607934,5.732044937532229,4912400
1993-10-25,5.809503555297852,5.809503555297852,5.698846344720749,5.72097778683617,3580000
1993-10-26,5.8205695152282715,5.831635236740112,5.787372350692749,5.787372350692749,3069600
1993-10-27,5.809503555297852,5.831634997413272,5.798437834240141,5.820569276355561,2312800
1993-10-28,5.831637859344482,5.875900765297761,5.820572132856163,5.831637859344482,4508000
1993-10-29,5.787375450134277,5.831638359886738,5.776309722696162,5.8205726324486236,3118000
1993-11-01,5.765242576599121,5.798439750744605,5.732045402453636,5.765242576599121,2573200
1993-11-02,5.754180908203125,5.7652466407189005,5.7209837106557995,5.7652466407189005,3999600
1993-11-03,5.7209792137146,5.7652421089851185,5.665650594626451,5.7652421089851185,4596000
1993-11-04,5.7209792137146,5.776307832802749,5.7209792137146,5.7209792137146,5165200
1993-11-05,5.751861095428467,5.796622660373435,5.71828992171974,5.740670704192225,4362000
1993-11-08,5.729482173919678,5.774243753403425,5.729482173919678,5.774243753403425,2276400
1993-11-09,5.718293190002441,5.763054780530837,5.695912394738244,5.763054780530837,3146400
1993-11-10,5.751861095428467,5.774241877900951,5.71828992171974,5.71828992171974,2560000
1993-11-11,5.707103252410889,5.763055245081584,5.6735320568084715,5.751864846547445,3090400
1993-11-12,5.6735310554504395,5.729483038245808,5.6735310554504395,5.695911848568587,4112800
1993-11-15,5.617577075958252,5.695909824029383,5.595196290795071,5.695909824029383,4336000
1993-11-16,5.617577075958252,5.639957861121432,5.584005898213481,5.639957861121432,4332800
1993-11-17,5.707103252410889,5.740674448013306,5.572818470001221,5.606389665603638,6181600
1993-11-18,5.774243354797363,5.774243354797363,5.628768231517585,5.695910596108251,4735200
1993-11-19,5.751861095428467,5.751861095428467,5.71828992171974,5.751861095428467,7183600
1993-11-22,5.751861095428467,5.751861095428467,5.684718748011014,5.729480312955983,3432800
1993-11-23,5.718293190002441,5.763054780530837,5.707102792370343,5.751864382898738,2799600
1993-11-24,5.662341594696045,5.751864781963967,5.628770399470574,5.7406743835554765,3234400
1993-11-26,5.528056621551514,5.5392470195708485,5.460914233435504,5.460914233435504,4155600
1993-11-29,5.539247989654541,5.584009589570941,5.46091518980084,5.48329598975904,7000400
1993-11-30,5.617577075958252,5.662338646284613,5.539244327887121,5.550434720468711,6154000
1993-12-01,5.550439357757568,5.6399625732052705,5.550439357757568,5.628772171274308,5209200
1993-12-02,5.572816371917725,5.6287683435233244,5.572816371917725,5.584006766238844,3712800
1993-12-03,5.606388568878174,5.639959757913372,5.572817379842975,5.595198172533108,3432400
1993-12-06,5.617577075958252,5.617577075958252,5.50567315014235,5.584005898213481,3403200
1993-12-07,5.606388568878174,5.651150154258438,5.595198172533108,5.606388568878174,3850400
1993-12-08,5.572816371917725,5.595197160559964,5.528054794633245,5.595197160559964,4015200
1993-12-09,5.572816371917725,5.6287683435233244,5.572816371917725,5.6287683435233244,4290800
1993-12-10,5.628771781921387,5.65115258423519,5.57281977613688,5.584010177293782,5223200
1993-12-13,5.628771781921387,5.65115258423519,5.617581380764486,5.628771781921387,3360800
1993-12-14,5.639958381652832,5.695910349724785,5.628767988038442,5.651148775267223,4345600
1993-12-15,5.651149749755859,5.7182921230202854,5.651149749755859,5.684720936388072,5244400
1993-12-16,5.684720516204834,5.707101305638711,5.651149332054018,5.673530121487896,4136800
1993-12-17,5.729482173919678,5.729482173919678,5.673530199564993,5.68472059443593,9098800
1993-12-20,5.707103252410889,5.729484049479167,5.684722455342611,5.707103252410889,3496000
1993-12-21,5.651149749755859,5.740672914108428,5.651149749755859,5.7182921230202854,3834000
1993-12-22,5.639958381652832,5.673529562496004,5.60638720080966,5.662339168881613,5906000
1993-12-23,5.639958381652832,5.695910349724785,5.639958381652832,5.639958381652832,4066400
1993-12-27,5.751861095428467,5.751861095428467,5.695909139247256,5.707099530483498,3914400
1993-12-28,5.729482173919678,5.7518629636615515,5.707101384177804,5.7518629636615515,2878000
1993-12-29,5.6959123611450195,5.6959123611450195,5.617579578182318,5.651150770880619,3833600
1993-12-30,5.6959123611450195,5.740673951409421,5.673531566012819,5.6959123611450195,3140400
1993-12-31,5.651149749755859,5.740672914108428,5.639959354211789,5.684720936388072,3200000
1994-01-03,5.707103252410889,5.729484049479167,5.651151259740193,5.6623416582743324,6504400
1994-01-04,5.751861095428467,5.763051486664709,5.695909139247256,5.695909139247256,4686800
1994-01-05,5.785434246063232,5.796624641123316,5.7518630608829815,5.763053455943065,6709200
1994-01-06,5.751861095428467,5.807813051609678,5.751861095428467,5.807813051609678,5274800
1994-01-07,5.707103252410889,5.763055245081584,5.684722455342611,5.763055245081584,4224800
1994-01-10,5.785434246063232,5.785434246063232,5.695911085582563,5.707101480642646,4465200
1994-01-11,5.774243354797363,5.807814537092696,5.751862566600474,5.774243354797363,5502800
1994-01-12,5.807816982269287,5.807816982269287,5.785436184649752,5.79662658345952,4238400
1994-01-13,5.87495756149292,5.897338352203369,5.8190055847167965,5.8190055847167965,7874000
1994-01-14,5.796625137329102,5.8861483054731805,5.774244345293082,5.8637675134371605,6687600
1994-01-17,5.819008827209473,5.841389630391047,5.785437622437111,5.785437622437111,2997600
1994-01-18,5.807816982269287,5.8637689763181235,5.807816982269287,5.841388178698589,3915600
1994-01-19,5.863768577575684,5.863768577575684,5.830197383429258,5.830197383429258,3476400
1994-01-20,5.942101001739502,5.942101001739502,5.8637682201723145,5.8637682201723145,4532400
1994-01-21,5.919723033905029,5.94210383932622,5.897342228483838,5.897342228483838,7774000
1994-01-24,5.919723033905029,5.94210383932622,5.886151825773243,5.908532631194434,3566000
1994-01-25,5.930910110473633,5.964481299778201,5.897338921169066,5.9085293176039215,4605200
1994-01-26,5.919723033905029,5.975675047458007,5.897342228483838,5.94210383932622,4388800
1994-01-27,5.87495756149292,5.9420999336242675,5.87495756149292,5.930909538269042,4576800
1994-01-28,5.886148929595947,5.919720121209612,5.863768135186837,5.919720121209612,4446000
1994-01-31,5.953291893005371,5.953291893005371,5.874959104939511,5.897339901529757,4042400
1994-02-01,5.930910110473633,5.953290903343345,5.897338921169066,5.953290903343345,4310400
1994-02-02,6.009244441986084,6.020434841319391,5.953292445319547,5.953292445319547,4766800
1994-02-03,5.998053550720215,6.031624745966783,5.964482355473646,6.0204343475512605,6344000
1994-02-04,5.927466869354248,6.006650587074629,5.927466869354248,5.984026667725949,3924000
1994-02-07,5.91615629196167,6.006651990500281,5.893532367327017,5.91615629196167,4317600
1994-02-08,5.91615629196167,5.938780216596323,5.893532367327017,5.938780216596323,2760400
1994-02-09,5.972718238830566,5.9840302051919885,5.893534474300616,5.893534474300616,3877200
1994-02-10,5.96140193939209,5.984025855670618,5.950089981252826,5.96140193939209,4056800
1994-02-11,6.0179619789123535,6.029273937519332,5.961402185877463,5.961402185877463,3193200
1994-02-14,5.995336055755615,6.040583875044337,5.972712146111254,5.995336055755615,3799200
1994-02-15,6.029273986816406,6.051897904215342,5.995338110718002,6.00665006941747,4579600
1994-02-16,6.04058837890625,6.074524268675386,6.029276415649871,6.04058837890625,3784800
1994-02-17,6.04058837890625,6.085836231931765,6.006652489137114,6.051900342162629,4660800
1994-02-18,5.984028339385986,6.063212079226632,5.984028339385986,6.040588153557876,5896400
1994-02-22,6.029273986816406,6.029273986816406,5.995338110718002,6.00665006941747,2774400
1994-02-23,6.0179619789123535,6.04058589612631,5.995338061698398,6.0179619789123535,3095600
1994-02-24,5.904844284057617,6.006651944127577,5.904844284057617,5.995339981897581,3857200
1994-02-25,5.927466869354248,5.927466869354248,5.893530990331228,5.916154909679908,4866800
1994-02-28,5.870907306671143,5.938779067441907,5.870907306671143,5.916155147184986,3781600
1994-03-01,5.870907306671143,5.870907306671143,5.825659466157299,5.848283386414221,4125600
1994-03-02,5.96140193939209,5.972713897531354,5.836970399860187,5.848282357999451,5707600
1994-03-03,5.984028339385986,6.0066522650547425,5.9500924508828525,5.972716376551608,4846800
1994-03-04,5.904844284057617,5.97271605743759,5.893532321827622,5.97271605743759,2743200
1994-03-07,5.904844284057617,5.916156246287613,5.870908397367631,5.893532321827622,3142400
1994-03-08,5.91615629196167,5.950092178913649,5.904844329644344,5.91615629196167,3317200
1994-03-09,5.927466869354248,5.938778829028588,5.893530990331228,5.916154909679908,3190000
1994-03-10,5.870907306671143,5.927467107313447,5.848283386414221,5.927467107313447,3243200
1994-03-11,5.904844284057617,5.904844284057617,5.825660548447649,5.859596435137636,4704000
1994-03-14,5.904844284057617,5.904844284057617,5.870908397367631,5.893532321827622,2412800
1994-03-15,5.859593868255615,5.89352974007949,5.848281910980991,5.882217782804865,3816400
1994-03-16,5.870907306671143,5.9048431870565254,5.814347506028839,5.848283386414221,4597200
1994-03-17,5.938776016235352,5.95008797055199,5.85959233601888,5.882216244652158,5810000
1994-03-18,5.96140193939209,5.972713897531354,5.916154106835034,5.938778023113562,15222400
1994-03-21,5.927466869354248,5.961402748377269,5.916154909679908,5.950090788702929,3170400
1994-03-22,5.938776016235352,5.984023833501906,5.916152107602074,5.9274640619187124,2990400
1994-03-23,5.91615629196167,5.950092178913649,5.91615629196167,5.938780216596323,2469600
1994-03-24,5.927466869354248,5.972714708051609,5.893530990331228,5.927466869354248,4818000
1994-03-25,5.927466869354248,5.972714708051609,5.893530990331228,5.904842950005568,3607600
1994-03-28,5.8822197914123535,5.916155674824347,5.848283908000359,5.893531752549685,4301200
1994-03-29,5.8822197914123535,5.916155674824347,5.8256599857256965,5.85959586913769,4134400
1994-03-30,5.746474266052246,5.882217752651905,5.746474266052246,5.836969923785352,5869600
1994-03-31,5.689918518066406,5.76910227477906,5.5654869003750935,5.757790309534395,7746800
1994-04-04,5.520237445831299,5.622045103643762,5.463677635935487,5.5767972557271115,9793200
1994-04-05,5.531548023223877,5.565483900666969,5.497612145780786,5.565483900666969,12052400
1994-04-06,5.531548023223877,5.565483900666969,5.497612145780786,5.531548023223877,8064800
